op_id	desc	proc	level
7635	hit [primary] <7635>	CPU Processor 0x1d00000000000003	2
7636	hit [primary] <7636>	CPU Processor 0x1d00000000000003	2
7637	hit [primary] <7637>	CPU Processor 0x1d00000000000001	3
7638	hit [primary] <7638>	CPU Processor 0x1d00000000000001	3
7639	hit [primary] <7639>	CPU Processor 0x1d00000000000001	3
7640	hit [primary] <7640>	CPU Processor 0x1d00000000000001	3
7641	hit [primary] <7641>	CPU Processor 0x1d00000000000001	3
7642	hit [primary] <7642>	CPU Processor 0x1d00000000000001	3
7643	hit [primary] <7643>	CPU Processor 0x1d00000000000001	3
7644	hit [primary] <7644>	CPU Processor 0x1d00000000000001	3
7645	hit [primary] <7645>	CPU Processor 0x1d00000000000001	3
7646	hit [primary] <7646>	CPU Processor 0x1d00000000000001	3
7647	hit [primary] <7647>	CPU Processor 0x1d00000000000004	2
7648	hit [primary] <7648>	CPU Processor 0x1d00000000000001	3
7649	hit [primary] <7649>	CPU Processor 0x1d00000000000001	3
7650	hit [primary] <7650>	CPU Processor 0x1d00000000000001	3
7651	hit [primary] <7651>	CPU Processor 0x1d00000000000001	3
7652	hit [primary] <7652>	CPU Processor 0x1d00000000000001	3
7653	hit [primary] <7653>	CPU Processor 0x1d00000000000001	3
7654	hit [primary] <7654>	CPU Processor 0x1d00000000000001	3
7655	hit [primary] <7655>	CPU Processor 0x1d00000000000001	3
7656	hit [primary] <7656>	CPU Processor 0x1d00000000000001	3
7657	hit [primary] <7657>	CPU Processor 0x1d00000000000001	3
7658	hit [primary] <7658>	CPU Processor 0x1d00000000000001	3
7659	hit [primary] <7659>	CPU Processor 0x1d00000000000001	3
7660	hit [primary] <7660>	CPU Processor 0x1d00000000000001	3
7661	hit [primary] <7661>	CPU Processor 0x1d00000000000001	3
7662	hit [primary] <7662>	CPU Processor 0x1d00000000000001	3
7663	hit [primary] <7663>	CPU Processor 0x1d00000000000001	3
7664	hit [primary] <7664>	CPU Processor 0x1d00000000000003	2
7665	hit [primary] <7665>	CPU Processor 0x1d00000000000001	3
7666	hit [primary] <7666>	CPU Processor 0x1d00000000000001	3
7667	hit [primary] <7667>	CPU Processor 0x1d00000000000001	3
7668	hit [primary] <7668>	CPU Processor 0x1d00000000000001	3
7669	hit [primary] <7669>	CPU Processor 0x1d00000000000001	3
7670	hit [primary] <7670>	CPU Processor 0x1d00000000000001	3
7671	hit [primary] <7671>	CPU Processor 0x1d00000000000001	3
7672	hit [primary] <7672>	CPU Processor 0x1d00000000000001	3
7673	hit [primary] <7673>	CPU Processor 0x1d00000000000001	3
7674	hit [primary] <7674>	CPU Processor 0x1d00000000000001	3
7675	hit [primary] <7675>	CPU Processor 0x1d00000000000001	3
7676	hit [primary] <7676>	CPU Processor 0x1d00000000000001	3
7677	hit [primary] <7677>	CPU Processor 0x1d00000000000001	3
7678	hit [primary] <7678>	CPU Processor 0x1d00000000000001	3
7679	hit [primary] <7679>	CPU Processor 0x1d00000000000001	3
7680	hit [primary] <7680>	CPU Processor 0x1d00000000000001	3
7681	hit [primary] <7681>	CPU Processor 0x1d00000000000001	3
7682	hit [primary] <7682>	CPU Processor 0x1d00000000000001	3
7683	hit [primary] <7683>	CPU Processor 0x1d00000000000001	3
7684	hit [primary] <7684>	CPU Processor 0x1d00000000000001	3
7685	hit [primary] <7685>	CPU Processor 0x1d00000000000001	3
7686	hit [primary] <7686>	CPU Processor 0x1d00000000000001	3
7687	hit [primary] <7687>	CPU Processor 0x1d00000000000003	2
7688	hit [primary] <7688>	CPU Processor 0x1d00000000000001	3
7689	hit [primary] <7689>	CPU Processor 0x1d00000000000001	3
7690	hit [primary] <7690>	CPU Processor 0x1d00000000000001	3
7691	hit [primary] <7691>	CPU Processor 0x1d00000000000001	3
7692	hit [primary] <7692>	CPU Processor 0x1d00000000000001	3
7693	hit [primary] <7693>	CPU Processor 0x1d00000000000001	3
7694	hit [primary] <7694>	CPU Processor 0x1d00000000000001	3
7695	hit [primary] <7695>	CPU Processor 0x1d00000000000001	3
7696	hit [primary] <7696>	CPU Processor 0x1d00000000000001	3
7697	hit [primary] <7697>	CPU Processor 0x1d00000000000001	3
7698	hit [primary] <7698>	CPU Processor 0x1d00000000000001	3
7699	hit [primary] <7699>	CPU Processor 0x1d00000000000001	3
7700	hit [primary] <7700>	CPU Processor 0x1d00000000000001	3
7701	hit [primary] <7701>	CPU Processor 0x1d00000000000001	3
7702	hit [primary] <7702>	CPU Processor 0x1d00000000000001	3
7703	hit [primary] <7703>	CPU Processor 0x1d00000000000001	3
7704	hit [primary] <7704>	CPU Processor 0x1d00000000000001	3
7705	hit [primary] <7705>	CPU Processor 0x1d00000000000001	3
7706	hit [primary] <7706>	CPU Processor 0x1d00000000000001	3
7707	hit [primary] <7707>	CPU Processor 0x1d00000000000001	3
7708	hit [primary] <7708>	CPU Processor 0x1d00000000000001	3
7709	hit [primary] <7709>	CPU Processor 0x1d00000000000001	3
7710	hit [primary] <7710>	CPU Processor 0x1d00000000000001	3
7711	hit [primary] <7711>	CPU Processor 0x1d00000000000001	3
7712	hit [primary] <7712>	CPU Processor 0x1d00000000000001	3
7713	hit [primary] <7713>	CPU Processor 0x1d00000000000001	3
7714	hit [primary] <7714>	CPU Processor 0x1d00000000000003	2
7715	hit [primary] <7715>	CPU Processor 0x1d00000000000001	3
7716	hit [primary] <7716>	CPU Processor 0x1d00000000000001	3
7717	hit [primary] <7717>	CPU Processor 0x1d00000000000001	3
7718	hit [primary] <7718>	CPU Processor 0x1d00000000000001	3
7719	hit [primary] <7719>	CPU Processor 0x1d00000000000003	2
7720	hit [primary] <7720>	CPU Processor 0x1d00000000000001	3
7721	hit [primary] <7721>	CPU Processor 0x1d00000000000001	3
7722	hit [primary] <7722>	CPU Processor 0x1d00000000000001	3
7723	hit [primary] <7723>	CPU Processor 0x1d00000000000001	3
7724	hit [primary] <7724>	CPU Processor 0x1d00000000000001	3
7725	hit [primary] <7725>	CPU Processor 0x1d00000000000001	3
7726	hit [primary] <7726>	CPU Processor 0x1d00000000000001	3
7727	hit [primary] <7727>	CPU Processor 0x1d00000000000001	3
7728	hit [primary] <7728>	CPU Processor 0x1d00000000000001	3
7729	hit [primary] <7729>	CPU Processor 0x1d00000000000002	2
7730	hit [primary] <7730>	CPU Processor 0x1d00000000000001	3
7731	hit [primary] <7731>	CPU Processor 0x1d00000000000001	3
7732	hit [primary] <7732>	CPU Processor 0x1d00000000000001	3
7733	hit [primary] <7733>	CPU Processor 0x1d00000000000001	3
7734	hit [primary] <7734>	CPU Processor 0x1d00000000000001	3
7735	hit [primary] <7735>	CPU Processor 0x1d00000000000001	3
7736	hit [primary] <7736>	CPU Processor 0x1d00000000000001	3
7737	hit [primary] <7737>	CPU Processor 0x1d00000000000001	3
7738	hit [primary] <7738>	CPU Processor 0x1d00000000000001	3
7739	hit [primary] <7739>	CPU Processor 0x1d00000000000001	3
7740	hit [primary] <7740>	CPU Processor 0x1d00000000000001	3
7741	hit [primary] <7741>	CPU Processor 0x1d00000000000001	3
7742	hit [primary] <7742>	CPU Processor 0x1d00000000000001	3
7743	hit [primary] <7743>	CPU Processor 0x1d00000000000001	3
7744	hit [primary] <7744>	CPU Processor 0x1d00000000000001	3
7745	hit [primary] <7745>	CPU Processor 0x1d00000000000001	3
7746	hit [primary] <7746>	CPU Processor 0x1d00000000000003	2
7747	hit [primary] <7747>	CPU Processor 0x1d00000000000001	3
7748	hit [primary] <7748>	CPU Processor 0x1d00000000000001	3
7749	hit [primary] <7749>	CPU Processor 0x1d00000000000001	3
7750	hit [primary] <7750>	CPU Processor 0x1d00000000000001	3
7751	hit [primary] <7751>	CPU Processor 0x1d00000000000001	3
7752	hit [primary] <7752>	CPU Processor 0x1d00000000000001	3
7753	hit [primary] <7753>	CPU Processor 0x1d00000000000001	3
7754	hit [primary] <7754>	CPU Processor 0x1d00000000000001	3
7755	hit [primary] <7755>	CPU Processor 0x1d00000000000001	3
7756	hit [primary] <7756>	CPU Processor 0x1d00000000000001	3
7757	hit [primary] <7757>	CPU Processor 0x1d00000000000001	3
7758	hit [primary] <7758>	CPU Processor 0x1d00000000000001	3
7759	hit [primary] <7759>	CPU Processor 0x1d00000000000001	3
7760	hit [primary] <7760>	CPU Processor 0x1d00000000000001	3
7761	hit [primary] <7761>	CPU Processor 0x1d00000000000001	3
7762	hit [primary] <7762>	CPU Processor 0x1d00000000000001	3
7763	hit [primary] <7763>	CPU Processor 0x1d00000000000001	3
7764	hit [primary] <7764>	CPU Processor 0x1d00000000000001	3
7765	hit [primary] <7765>	CPU Processor 0x1d00000000000001	3
7766	hit [primary] <7766>	CPU Processor 0x1d00000000000001	3
7767	hit [primary] <7767>	CPU Processor 0x1d00000000000001	3
7768	hit [primary] <7768>	CPU Processor 0x1d00000000000001	3
7769	hit [primary] <7769>	CPU Processor 0x1d00000000000001	3
7770	hit [primary] <7770>	CPU Processor 0x1d00000000000001	3
7771	hit [primary] <7771>	CPU Processor 0x1d00000000000001	3
7772	hit [primary] <7772>	CPU Processor 0x1d00000000000001	3
7773	hit [primary] <7773>	CPU Processor 0x1d00000000000001	3
7774	hit [primary] <7774>	CPU Processor 0x1d00000000000001	3
7775	hit [primary] <7775>	CPU Processor 0x1d00000000000001	3
7776	hit [primary] <7776>	CPU Processor 0x1d00000000000001	3
7777	hit [primary] <7777>	CPU Processor 0x1d00000000000001	3
7778	hit [primary] <7778>	CPU Processor 0x1d00000000000001	3
7779	hit [primary] <7779>	CPU Processor 0x1d00000000000001	3
7780	hit [primary] <7780>	CPU Processor 0x1d00000000000001	3
7781	hit [primary] <7781>	CPU Processor 0x1d00000000000001	3
7782	hit [primary] <7782>	CPU Processor 0x1d00000000000001	3
7783	hit [primary] <7783>	CPU Processor 0x1d00000000000001	3
7784	hit [primary] <7784>	CPU Processor 0x1d00000000000001	3
7785	hit [primary] <7785>	CPU Processor 0x1d00000000000001	3
7786	hit [primary] <7786>	CPU Processor 0x1d00000000000001	3
7787	hit [primary] <7787>	CPU Processor 0x1d00000000000001	3
7788	hit [primary] <7788>	CPU Processor 0x1d00000000000001	3
7789	hit [primary] <7789>	CPU Processor 0x1d00000000000001	3
7790	hit [primary] <7790>	CPU Processor 0x1d00000000000001	3
7791	hit [primary] <7791>	CPU Processor 0x1d00000000000001	3
7792	hit [primary] <7792>	CPU Processor 0x1d00000000000001	3
7793	hit [primary] <7793>	CPU Processor 0x1d00000000000003	2
7794	hit [primary] <7794>	CPU Processor 0x1d00000000000001	3
7795	hit [primary] <7795>	CPU Processor 0x1d00000000000001	3
7796	hit [primary] <7796>	CPU Processor 0x1d00000000000001	3
7797	hit [primary] <7797>	CPU Processor 0x1d00000000000001	3
7798	hit [primary] <7798>	CPU Processor 0x1d00000000000001	3
7799	hit [primary] <7799>	CPU Processor 0x1d00000000000001	3
7800	hit [primary] <7800>	CPU Processor 0x1d00000000000001	3
7801	hit [primary] <7801>	CPU Processor 0x1d00000000000001	3
7802	hit [primary] <7802>	CPU Processor 0x1d00000000000001	3
7803	hit [primary] <7803>	CPU Processor 0x1d00000000000001	3
7804	hit [primary] <7804>	CPU Processor 0x1d00000000000001	3
7805	hit [primary] <7805>	CPU Processor 0x1d00000000000001	3
7806	hit [primary] <7806>	CPU Processor 0x1d00000000000001	3
7807	hit [primary] <7807>	CPU Processor 0x1d00000000000001	3
7808	hit [primary] <7808>	CPU Processor 0x1d00000000000001	3
7809	hit [primary] <7809>	CPU Processor 0x1d00000000000001	3
7810	hit [primary] <7810>	CPU Processor 0x1d00000000000001	3
7811	hit [primary] <7811>	CPU Processor 0x1d00000000000001	3
7812	hit [primary] <7812>	CPU Processor 0x1d00000000000001	3
7813	hit [primary] <7813>	CPU Processor 0x1d00000000000001	3
7814	hit [primary] <7814>	CPU Processor 0x1d00000000000001	3
7815	hit [primary] <7815>	CPU Processor 0x1d00000000000001	3
7816	hit [primary] <7816>	CPU Processor 0x1d00000000000001	3
7817	hit [primary] <7817>	CPU Processor 0x1d00000000000001	3
7818	hit [primary] <7818>	CPU Processor 0x1d00000000000001	3
7819	hit [primary] <7819>	CPU Processor 0x1d00000000000001	3
7820	hit [primary] <7820>	CPU Processor 0x1d00000000000001	3
7821	hit [primary] <7821>	CPU Processor 0x1d00000000000004	2
7822	hit [primary] <7822>	CPU Processor 0x1d00000000000001	3
7823	hit [primary] <7823>	CPU Processor 0x1d00000000000001	3
7824	hit [primary] <7824>	CPU Processor 0x1d00000000000001	3
7825	hit [primary] <7825>	CPU Processor 0x1d00000000000001	3
7826	hit [primary] <7826>	CPU Processor 0x1d00000000000001	3
7827	hit [primary] <7827>	CPU Processor 0x1d00000000000001	3
7828	hit [primary] <7828>	CPU Processor 0x1d00000000000001	3
7829	hit [primary] <7829>	CPU Processor 0x1d00000000000001	3
7830	hit [primary] <7830>	CPU Processor 0x1d00000000000001	3
7831	hit [primary] <7831>	CPU Processor 0x1d00000000000001	3
7832	hit [primary] <7832>	CPU Processor 0x1d00000000000001	3
7833	hit [primary] <7833>	CPU Processor 0x1d00000000000001	3
7834	hit [primary] <7834>	CPU Processor 0x1d00000000000001	3
7835	hit [primary] <7835>	CPU Processor 0x1d00000000000001	3
7836	hit [primary] <7836>	CPU Processor 0x1d00000000000001	3
7837	hit [primary] <7837>	CPU Processor 0x1d00000000000001	3
7838	hit [primary] <7838>	CPU Processor 0x1d00000000000001	3
7839	hit [primary] <7839>	CPU Processor 0x1d00000000000001	3
7840	hit [primary] <7840>	CPU Processor 0x1d00000000000001	3
7841	hit [primary] <7841>	CPU Processor 0x1d00000000000001	3
7842	hit [primary] <7842>	CPU Processor 0x1d00000000000001	3
7843	hit [primary] <7843>	CPU Processor 0x1d00000000000001	3
7844	hit [primary] <7844>	CPU Processor 0x1d00000000000001	3
7845	hit [primary] <7845>	CPU Processor 0x1d00000000000002	2
7846	hit [primary] <7846>	CPU Processor 0x1d00000000000001	3
7847	hit [primary] <7847>	CPU Processor 0x1d00000000000001	3
7848	hit [primary] <7848>	CPU Processor 0x1d00000000000001	3
7849	hit [primary] <7849>	CPU Processor 0x1d00000000000001	3
7850	hit [primary] <7850>	CPU Processor 0x1d00000000000001	3
7851	hit [primary] <7851>	CPU Processor 0x1d00000000000001	3
7852	hit [primary] <7852>	CPU Processor 0x1d00000000000001	3
7853	hit [primary] <7853>	CPU Processor 0x1d00000000000001	3
7854	hit [primary] <7854>	CPU Processor 0x1d00000000000001	3
7855	hit [primary] <7855>	CPU Processor 0x1d00000000000001	3
7856	hit [primary] <7856>	CPU Processor 0x1d00000000000001	3
7857	hit [primary] <7857>	CPU Processor 0x1d00000000000001	3
7858	hit [primary] <7858>	CPU Processor 0x1d00000000000001	3
7859	hit [primary] <7859>	CPU Processor 0x1d00000000000001	3
7860	hit [primary] <7860>	CPU Processor 0x1d00000000000002	2
7861	hit [primary] <7861>	CPU Processor 0x1d00000000000001	3
7862	hit [primary] <7862>	CPU Processor 0x1d00000000000001	3
7863	hit [primary] <7863>	CPU Processor 0x1d00000000000001	3
7864	hit [primary] <7864>	CPU Processor 0x1d00000000000001	3
7865	hit [primary] <7865>	CPU Processor 0x1d00000000000001	3
7866	hit [primary] <7866>	CPU Processor 0x1d00000000000001	3
7867	hit [primary] <7867>	CPU Processor 0x1d00000000000001	3
7868	hit [primary] <7868>	CPU Processor 0x1d00000000000004	2
7869	hit [primary] <7869>	CPU Processor 0x1d00000000000003	2
7870	hit [primary] <7870>	CPU Processor 0x1d00000000000001	3
7871	hit [primary] <7871>	CPU Processor 0x1d00000000000001	3
7872	hit [primary] <7872>	CPU Processor 0x1d00000000000001	3
7873	hit [primary] <7873>	CPU Processor 0x1d00000000000001	3
7874	hit [primary] <7874>	CPU Processor 0x1d00000000000001	3
7875	hit [primary] <7875>	CPU Processor 0x1d00000000000001	3
7876	hit [primary] <7876>	CPU Processor 0x1d00000000000001	3
7877	hit [primary] <7877>	CPU Processor 0x1d00000000000001	3
7878	hit [primary] <7878>	CPU Processor 0x1d00000000000001	3
7879	hit [primary] <7879>	CPU Processor 0x1d00000000000001	3
7880	hit [primary] <7880>	CPU Processor 0x1d00000000000001	3
7881	hit [primary] <7881>	CPU Processor 0x1d00000000000001	3
7882	hit [primary] <7882>	CPU Processor 0x1d00000000000001	3
7883	hit [primary] <7883>	CPU Processor 0x1d00000000000001	3
7884	hit [primary] <7884>	CPU Processor 0x1d00000000000001	3
7885	hit [primary] <7885>	CPU Processor 0x1d00000000000001	3
7886	hit [primary] <7886>	CPU Processor 0x1d00000000000001	3
7887	hit [primary] <7887>	CPU Processor 0x1d00000000000001	3
7888	hit [primary] <7888>	CPU Processor 0x1d00000000000001	3
7889	hit [primary] <7889>	CPU Processor 0x1d00000000000001	3
7890	hit [primary] <7890>	CPU Processor 0x1d00000000000001	3
7891	hit [primary] <7891>	CPU Processor 0x1d00000000000001	3
7892	hit [primary] <7892>	CPU Processor 0x1d00000000000003	2
7893	hit [primary] <7893>	CPU Processor 0x1d00000000000003	2
7894	hit [primary] <7894>	CPU Processor 0x1d00000000000001	3
7895	hit [primary] <7895>	CPU Processor 0x1d00000000000001	3
7896	hit [primary] <7896>	CPU Processor 0x1d00000000000001	3
7897	hit [primary] <7897>	CPU Processor 0x1d00000000000001	3
7898	hit [primary] <7898>	CPU Processor 0x1d00000000000001	3
7899	hit [primary] <7899>	CPU Processor 0x1d00000000000001	3
7900	hit [primary] <7900>	CPU Processor 0x1d00000000000001	3
7901	hit [primary] <7901>	CPU Processor 0x1d00000000000001	3
7902	hit [primary] <7902>	CPU Processor 0x1d00000000000004	2
7903	hit [primary] <7903>	CPU Processor 0x1d00000000000001	3
7904	hit [primary] <7904>	CPU Processor 0x1d00000000000002	2
7905	hit [primary] <7905>	CPU Processor 0x1d00000000000001	3
7906	hit [primary] <7906>	CPU Processor 0x1d00000000000001	3
7907	hit [primary] <7907>	CPU Processor 0x1d00000000000001	3
7908	hit [primary] <7908>	CPU Processor 0x1d00000000000001	3
7909	hit [primary] <7909>	CPU Processor 0x1d00000000000001	3
7910	hit [primary] <7910>	CPU Processor 0x1d00000000000001	3
7911	hit [primary] <7911>	CPU Processor 0x1d00000000000001	3
7912	hit [primary] <7912>	CPU Processor 0x1d00000000000001	3
7913	hit [primary] <7913>	CPU Processor 0x1d00000000000001	3
7914	hit [primary] <7914>	CPU Processor 0x1d00000000000001	3
7915	hit [primary] <7915>	CPU Processor 0x1d00000000000001	3
7916	hit [primary] <7916>	CPU Processor 0x1d00000000000001	3
7917	hit [primary] <7917>	CPU Processor 0x1d00000000000001	3
7918	hit [primary] <7918>	CPU Processor 0x1d00000000000001	3
7919	hit [primary] <7919>	CPU Processor 0x1d00000000000001	3
7920	hit [primary] <7920>	CPU Processor 0x1d00000000000001	3
7921	hit [primary] <7921>	CPU Processor 0x1d00000000000001	3
7922	hit [primary] <7922>	CPU Processor 0x1d00000000000002	2
7923	hit [primary] <7923>	CPU Processor 0x1d00000000000001	3
7924	hit [primary] <7924>	CPU Processor 0x1d00000000000001	3
7925	hit [primary] <7925>	CPU Processor 0x1d00000000000001	3
7926	hit [primary] <7926>	CPU Processor 0x1d00000000000001	3
7927	hit [primary] <7927>	CPU Processor 0x1d00000000000001	3
7928	hit [primary] <7928>	CPU Processor 0x1d00000000000001	3
7929	hit [primary] <7929>	CPU Processor 0x1d00000000000001	3
7930	hit [primary] <7930>	CPU Processor 0x1d00000000000001	3
7931	hit [primary] <7931>	CPU Processor 0x1d00000000000001	3
7932	hit [primary] <7932>	CPU Processor 0x1d00000000000001	3
7933	hit [primary] <7933>	CPU Processor 0x1d00000000000001	3
7934	hit [primary] <7934>	CPU Processor 0x1d00000000000004	2
7935	hit [primary] <7935>	CPU Processor 0x1d00000000000001	3
7936	hit [primary] <7936>	CPU Processor 0x1d00000000000001	3
7937	hit [primary] <7937>	CPU Processor 0x1d00000000000001	3
7938	hit [primary] <7938>	CPU Processor 0x1d00000000000001	3
7939	hit [primary] <7939>	CPU Processor 0x1d00000000000001	3
7940	hit [primary] <7940>	CPU Processor 0x1d00000000000003	2
7941	hit [primary] <7941>	CPU Processor 0x1d00000000000001	3
7942	hit [primary] <7942>	CPU Processor 0x1d00000000000001	3
7943	hit [primary] <7943>	CPU Processor 0x1d00000000000001	3
7944	hit [primary] <7944>	CPU Processor 0x1d00000000000001	3
7945	hit [primary] <7945>	CPU Processor 0x1d00000000000001	3
7946	hit [primary] <7946>	CPU Processor 0x1d00000000000001	3
7947	hit [primary] <7947>	CPU Processor 0x1d00000000000001	3
7948	hit [primary] <7948>	CPU Processor 0x1d00000000000001	3
7949	hit [primary] <7949>	CPU Processor 0x1d00000000000001	3
7950	hit [primary] <7950>	CPU Processor 0x1d00000000000001	3
7951	hit [primary] <7951>	CPU Processor 0x1d00000000000001	3
7952	hit [primary] <7952>	CPU Processor 0x1d00000000000001	3
7953	hit [primary] <7953>	CPU Processor 0x1d00000000000001	3
7954	hit [primary] <7954>	CPU Processor 0x1d00000000000001	3
7955	hit [primary] <7955>	CPU Processor 0x1d00000000000001	3
7956	hit [primary] <7956>	CPU Processor 0x1d00000000000001	3
7957	hit [primary] <7957>	CPU Processor 0x1d00000000000001	3
7958	hit [primary] <7958>	CPU Processor 0x1d00000000000001	3
7959	hit [primary] <7959>	CPU Processor 0x1d00000000000001	3
7960	hit [primary] <7960>	CPU Processor 0x1d00000000000001	3
7961	hit [primary] <7961>	CPU Processor 0x1d00000000000001	3
7962	hit [primary] <7962>	CPU Processor 0x1d00000000000001	3
7963	hit [primary] <7963>	CPU Processor 0x1d00000000000001	3
7964	hit [primary] <7964>	CPU Processor 0x1d00000000000001	3
7965	hit [primary] <7965>	CPU Processor 0x1d00000000000001	3
7966	hit [primary] <7966>	CPU Processor 0x1d00000000000001	3
7967	hit [primary] <7967>	CPU Processor 0x1d00000000000001	3
7968	hit [primary] <7968>	CPU Processor 0x1d00000000000001	3
7969	hit [primary] <7969>	CPU Processor 0x1d00000000000001	3
7970	hit [primary] <7970>	CPU Processor 0x1d00000000000001	3
7971	hit [primary] <7971>	CPU Processor 0x1d00000000000001	3
7972	hit [primary] <7972>	CPU Processor 0x1d00000000000001	3
7973	hit [primary] <7973>	CPU Processor 0x1d00000000000001	3
7974	hit [primary] <7974>	CPU Processor 0x1d00000000000001	3
7975	hit [primary] <7975>	CPU Processor 0x1d00000000000001	3
7976	hit [primary] <7976>	CPU Processor 0x1d00000000000001	3
7977	hit [primary] <7977>	CPU Processor 0x1d00000000000001	3
7978	hit [primary] <7978>	CPU Processor 0x1d00000000000001	3
7979	hit [primary] <7979>	CPU Processor 0x1d00000000000001	3
7980	hit [primary] <7980>	CPU Processor 0x1d00000000000001	3
7981	hit [primary] <7981>	CPU Processor 0x1d00000000000001	3
7982	hit [primary] <7982>	CPU Processor 0x1d00000000000001	3
7983	hit [primary] <7983>	CPU Processor 0x1d00000000000001	3
7984	hit [primary] <7984>	CPU Processor 0x1d00000000000001	3
7985	hit [primary] <7985>	CPU Processor 0x1d00000000000001	3
7986	hit [primary] <7986>	CPU Processor 0x1d00000000000001	3
7987	hit [primary] <7987>	CPU Processor 0x1d00000000000001	3
7988	hit [primary] <7988>	CPU Processor 0x1d00000000000001	3
7989	hit [primary] <7989>	CPU Processor 0x1d00000000000001	3
7990	hit [primary] <7990>	CPU Processor 0x1d00000000000001	3
7991	hit [primary] <7991>	CPU Processor 0x1d00000000000001	3
7992	hit [primary] <7992>	CPU Processor 0x1d00000000000003	2
7993	hit [primary] <7993>	CPU Processor 0x1d00000000000001	3
7994	hit [primary] <7994>	CPU Processor 0x1d00000000000001	3
7995	hit [primary] <7995>	CPU Processor 0x1d00000000000001	3
7996	hit [primary] <7996>	CPU Processor 0x1d00000000000001	3
7997	hit [primary] <7997>	CPU Processor 0x1d00000000000001	3
7998	hit [primary] <7998>	CPU Processor 0x1d00000000000001	3
7999	hit [primary] <7999>	CPU Processor 0x1d00000000000001	3
8000	hit [primary] <8000>	CPU Processor 0x1d00000000000001	3
8001	hit [primary] <8001>	CPU Processor 0x1d00000000000002	2
8002	hit [primary] <8002>	CPU Processor 0x1d00000000000001	3
8003	hit [primary] <8003>	CPU Processor 0x1d00000000000001	3
8004	hit [primary] <8004>	CPU Processor 0x1d00000000000001	3
8005	hit [primary] <8005>	CPU Processor 0x1d00000000000001	3
8006	hit [primary] <8006>	CPU Processor 0x1d00000000000001	3
8007	hit [primary] <8007>	CPU Processor 0x1d00000000000001	3
8008	hit [primary] <8008>	CPU Processor 0x1d00000000000001	3
8009	hit [primary] <8009>	CPU Processor 0x1d00000000000001	3
8010	hit [primary] <8010>	CPU Processor 0x1d00000000000001	3
8011	hit [primary] <8011>	CPU Processor 0x1d00000000000001	3
8012	hit [primary] <8012>	CPU Processor 0x1d00000000000001	3
8013	hit [primary] <8013>	CPU Processor 0x1d00000000000001	3
8014	hit [primary] <8014>	CPU Processor 0x1d00000000000001	3
8015	hit [primary] <8015>	CPU Processor 0x1d00000000000001	3
8016	hit [primary] <8016>	CPU Processor 0x1d00000000000001	3
8017	hit [primary] <8017>	CPU Processor 0x1d00000000000001	3
8018	hit [primary] <8018>	CPU Processor 0x1d00000000000001	3
8019	hit [primary] <8019>	CPU Processor 0x1d00000000000001	3
8020	hit [primary] <8020>	CPU Processor 0x1d00000000000001	3
8021	hit [primary] <8021>	CPU Processor 0x1d00000000000001	3
8022	hit [primary] <8022>	CPU Processor 0x1d00000000000001	3
8023	hit [primary] <8023>	CPU Processor 0x1d00000000000002	2
8024	hit [primary] <8024>	CPU Processor 0x1d00000000000001	3
8025	hit [primary] <8025>	CPU Processor 0x1d00000000000001	3
8026	hit [primary] <8026>	CPU Processor 0x1d00000000000001	3
8027	hit [primary] <8027>	CPU Processor 0x1d00000000000001	3
8028	hit [primary] <8028>	CPU Processor 0x1d00000000000001	3
8029	hit [primary] <8029>	CPU Processor 0x1d00000000000001	3
8030	hit [primary] <8030>	CPU Processor 0x1d00000000000001	3
8031	hit [primary] <8031>	CPU Processor 0x1d00000000000001	3
8032	hit [primary] <8032>	CPU Processor 0x1d00000000000002	2
8033	hit [primary] <8033>	CPU Processor 0x1d00000000000001	3
8034	hit [primary] <8034>	CPU Processor 0x1d00000000000001	3
8035	hit [primary] <8035>	CPU Processor 0x1d00000000000004	2
8036	hit [primary] <8036>	CPU Processor 0x1d00000000000001	3
8037	hit [primary] <8037>	CPU Processor 0x1d00000000000001	3
8038	hit [primary] <8038>	CPU Processor 0x1d00000000000001	3
8039	hit [primary] <8039>	CPU Processor 0x1d00000000000001	3
8040	hit [primary] <8040>	CPU Processor 0x1d00000000000001	3
8041	hit [primary] <8041>	CPU Processor 0x1d00000000000001	3
8042	hit [primary] <8042>	CPU Processor 0x1d00000000000001	3
8043	hit [primary] <8043>	CPU Processor 0x1d00000000000001	3
8044	hit [primary] <8044>	CPU Processor 0x1d00000000000001	3
8045	hit [primary] <8045>	CPU Processor 0x1d00000000000003	2
8046	hit [primary] <8046>	CPU Processor 0x1d00000000000001	3
8047	hit [primary] <8047>	CPU Processor 0x1d00000000000001	3
8048	hit [primary] <8048>	CPU Processor 0x1d00000000000001	3
8049	hit [primary] <8049>	CPU Processor 0x1d00000000000001	3
8050	hit [primary] <8050>	CPU Processor 0x1d00000000000004	2
8051	hit [primary] <8051>	CPU Processor 0x1d00000000000001	3
8052	hit [primary] <8052>	CPU Processor 0x1d00000000000001	3
8053	hit [primary] <8053>	CPU Processor 0x1d00000000000001	3
8054	hit [primary] <8054>	CPU Processor 0x1d00000000000001	3
8055	hit [primary] <8055>	CPU Processor 0x1d00000000000001	3
8056	hit [primary] <8056>	CPU Processor 0x1d00000000000001	3
8057	hit [primary] <8057>	CPU Processor 0x1d00000000000002	2
